# 
# Tseq = 1.6271
# 
NW 	|	TIME	|	SCALAB	|	SPEEDUP 	|	EFFICIENZA

 executing parallel code with thread
1 	  1.7511 		1		  0.929187		0.929187
10 	  0.221 		7.92353		  7.36244		0.736244
19 	  0.163 		10.7429		  9.98221		0.525379
28 	  0.173 		10.122		  9.4052		0.3359
37 	  0.161 		10.8764		  10.1062		0.273141
46 	  0.16 		10.9444		  10.1694		0.221073
55 	  0.179 		9.78268		  9.08994		0.165272
64 	  0.173 		10.122		  9.4052		0.146956
73 	  0.162 		10.8093		  10.0438		0.137587
82 	  0.167 		10.4856		  9.74311		0.118818
91 	  0.167 		10.4856		  9.74311		0.107067
100 	  0.167 		10.4856		  9.74311		0.0974311
 executing farm code
1 	  1.62802 		1		  0.999435		0.999435
10 	  0.223327 		7.28985		  7.28573		0.728573
19 	  0.107799 		15.1024		  15.0938		0.794412
28 	  0.084677 		19.2262		  19.2154		0.686263
37 	  0.071276 		22.8411		  22.8282		0.616977
46 	  0.064385 		25.2857		  25.2714		0.549379
55 	  0.063134 		25.7867		  25.7722		0.468585
64 	  0.065707 		24.777		  24.763		0.386921
73 	  0.066144 		24.6133		  24.5994		0.336978
82 	  0.06743 		24.1439		  24.1302		0.294271
91 	  0.074074 		21.9783		  21.9659		0.241383
100 	  0.077414 		21.03		  21.0182		0.210182
