# 
# Tseq = 0.718
# 
NW 	|	TIME	|	SCALAB	|	SPEEDUP 	|	EFFICIENZA

 executing parallel code with thread
1 	  0.732 		1		  0.980874		0.980874
2 	  0.439 		1.66743		  1.63554		0.817768
3 	  0.32 		2.2875		  2.24375		0.747917
4 	  0.208 		3.51923		  3.45192		0.862981
5 	  0.156 		4.69231		  4.60256		0.920513
6 	  0.195 		3.75385		  3.68205		0.613675
7 	  0.102 		7.17647		  7.03922		1.0056
8 	  0.102 		7.17647		  7.03922		0.879902
9 	  0.0879999 		8.31819		  8.1591		0.906567
10 	  0.0610001 		12		  11.7705		1.17705
11 	  0.0729999 		10.0274		  9.83563		0.894148
12 	  0.0800001 		9.14999		  8.97499		0.747916
13 	  0.0780001 		9.3846		  9.20512		0.708086
14 	  0.0680001 		10.7647		  10.5588		0.754201
15 	  0.067 		10.9254		  10.7164		0.714428
16 	  0.0660001 		11.0909		  10.8788		0.679923
17 	  0.0650001 		11.2615		  11.0461		0.649773
18 	  0.0690001 		10.6087		  10.4058		0.578099
19 	  0.06 		12.2		  11.9667		0.629825
20 	  0.058 		12.6207		  12.3793		0.618966
21 	  0.0569999 		12.8421		  12.5965		0.599834
22 	  0.0559999 		13.0715		  12.8215		0.582793
23 	  0.056 		13.0714		  12.8214		0.557453
24 	  0.0529999 		13.8113		  13.5472		0.564466
25 	  0.0499999 		14.64		  14.36		0.574401
26 	  0.046 		15.913		  15.6087		0.600334
27 	  0.0470001 		15.5744		  15.2766		0.565799
28 	  0.0439999 		16.6364		  16.3182		0.582794
29 	  0.049 		14.9388		  14.6531		0.505278
30 	  0.045 		16.2667		  15.9556		0.531852
31 	  0.0440001 		16.6363		  16.3181		0.526392
32 	  0.0429999 		17.0233		  16.6977		0.521804
33 	  0.049 		14.9388		  14.6531		0.444032
34 	  0.0500001 		14.64		  14.36		0.422352
35 	  0.05 		14.64		  14.36		0.410286
36 	  0.0490001 		14.9387		  14.653		0.407029
37 	  0.0509999 		14.353		  14.0785		0.380499
38 	  0.0480001 		15.25		  14.9583		0.39364
39 	  0.052 		14.0769		  13.8077		0.354043
40 	  0.0520001 		14.0769		  13.8077		0.345192
41 	  0.05 		14.64		  14.36		0.350244
42 	  0.047 		15.5745		  15.2766		0.363728
43 	  0.053 		13.8113		  13.5472		0.31505
44 	  0.0529999 		13.8113		  13.5472		0.307891
45 	  0.0540001 		13.5555		  13.2963		0.295473
46 	  0.0529999 		13.8113		  13.5472		0.294504
47 	  0.051 		14.3529		  14.0784		0.299541
48 	  0.054 		13.5556		  13.2963		0.277006
49 	  0.055 		13.3091		  13.0545		0.266419
50 	  0.057 		12.8421		  12.5965		0.25193
51 	  0.0569999 		12.8421		  12.5965		0.24699
52 	  0.0579999 		12.6207		  12.3793		0.238064
53 	  0.0590001 		12.4068		  12.1695		0.229613
54 	  0.0599999 		12.2		  11.9667		0.221605
55 	  0.0629999 		11.6191		  11.3968		0.207215
56 	  0.062 		11.8065		  11.5806		0.206797
57 	  0.063 		11.619		  11.3968		0.199944
58 	  0.058 		12.6207		  12.3793		0.213436
59 	  0.065 		11.2615		  11.0462		0.187223
60 	  0.063 		11.619		  11.3968		0.189947
61 	  0.065 		11.2615		  11.0462		0.181084
62 	  0.0650001 		11.2615		  11.0461		0.178163
63 	  0.063 		11.619		  11.3968		0.180902
64 	  0.0649999 		11.2616		  11.0462		0.172596
65 	  0.064 		11.4375		  11.2188		0.172596
66 	  0.0649999 		11.2616		  11.0462		0.167366
67 	  0.065 		11.2615		  11.0462		0.164868
68 	  0.067 		10.9254		  10.7164		0.157594
69 	  0.068 		10.7647		  10.5588		0.153026
70 	  0.0699999 		10.4572		  10.2572		0.146531
71 	  0.0659999 		11.0909		  10.8788		0.153223
72 	  0.0579999 		12.6207		  12.3793		0.171935
73 	  0.0670001 		10.9254		  10.7164		0.1468
74 	  0.0629999 		11.6191		  11.3968		0.154011
75 	  0.065 		11.2615		  11.0462		0.147282
76 	  0.067 		10.9254		  10.7164		0.141005
77 	  0.064 		11.4375		  11.2188		0.145698
78 	  0.069 		10.6087		  10.4058		0.133408
79 	  0.064 		11.4375		  11.2188		0.142009
80 	  0.07 		10.4571		  10.2571		0.128214
81 	  0.067 		10.9254		  10.7164		0.132301
82 	  0.067 		10.9254		  10.7164		0.130688
83 	  0.067 		10.9254		  10.7164		0.129113
84 	  0.068 		10.7647		  10.5588		0.1257
85 	  0.07 		10.4571		  10.2571		0.120672
86 	  0.0669999 		10.9254		  10.7164		0.12461
